,0
601,"mooc65805638516766672,""北林180802306"""
602,"BH17377155,""maguozhen"""
603,"BH17377155,""maguozhen"""
604,"糖不不甜,""暮云羡"""
605,"糖不不甜,""暮云羡"""
606,"二手法官,""暮云羡"""
607,"二手法官,""暮云羡"""
608,"李广静,""暮云羡"""
609,"旺逍遥mooc,""王秀梅"""
610,"旺逍遥mooc,""王秀梅"""
611,"鲸歌mooc40,""王秀梅"""
612,"鲸歌mooc40,""王秀梅"""
613,"越过山丘mooc43,""王秀梅"""
614,"越过山丘mooc43,""王秀梅"""
615,"Kamorous,""王秀梅"""
616,"mooc1489380006142,""王秀梅"""
617,"张泽锐mooc,""廿六生"""
618,"张泽锐mooc,""廿六生"""
619,"sunnysmile1006,""廿六生"""
620,"sunnysmile1006,""廿六生"""
621,"nicegirl805,""mooc53447162476197699"""
622,"nicegirl805,""mooc53447162476197699"""
623,"mooc22825105514727291,""mooc53544604505182178"""
624,"mooc22825105514727291,""mooc53544604505182178"""
625,"万象守衡,""mooc53544604505182178"""
626,"万象守衡,""mooc53544604505182178"""
627,"申士杰1802111133金科,""mooc53544604505182178"""
628,"nicegirl805,""mooc53544604505182178"""
629,"nicegirl805,""mooc53544604505182178"""
630,"mooc53544604505182178,""mooc53544604505182178"""
631,"mooc53544604505182178,""mooc53544604505182178"""
632,"mooc53544604505182178,""mooc53544604505182178"""
633,"mooc53544604505182178,""mooc53544604505182178"""
634,"mooc53807254150915875,""mooc53544604505182178"""
635,"mooc53807254150915875,""mooc53544604505182178"""
636,"靜止的風,""mooc53544604505182178"""
637,"mooc_Elena,""一生一世为了你"""
638,"mooc_Elena,""一生一世为了你"""
639,"小生名常安,""一生一世为了你"""
640,"冰雪心mooc3,""Nicole_Chen"""
641,"冰雪心mooc3,""Nicole_Chen"""
642,"03徐子林,""Nicole_Chen"""
643,"03徐子林,""Nicole_Chen"""
644,"越过山丘mooc43,""Nicole_Chen"""
645,"越过山丘mooc43,""Nicole_Chen"""
646,"焦一凡,""Nicole_Chen"""
647,"焦一凡,""Nicole_Chen"""
648,"嘶吼的念兽哇!,""Nicole_Chen"""
649,"嘶吼的念兽哇!,""Nicole_Chen"""
650,"mooc1512093307067-王淑青,""Nicole_Chen"""
651,"mooc1512093307067-王淑青,""Nicole_Chen"""
652,"宗梦林527,""Nicole_Chen"""
653,"宗梦林527,""Nicole_Chen"""
654,"Salem-H,""Nicole_Chen"""
655,"17级园艺胡海平,""Nicole_Chen"""
656,"17级园艺胡海平,""Nicole_Chen"""
657,"小慧mooc50,""Nicole_Chen"""
658,"03徐子林,""任丽宇星立"""
659,"03徐子林,""任丽宇星立"""
660,"mooc49851299986336783,""任丽宇星立"""
661,"mooc49851299986336783,""任丽宇星立"""
662,"旺逍遥mooc,""任丽宇星立"""
663,"旺逍遥mooc,""任丽宇星立"""
664,"鲸歌mooc40,""任丽宇星立"""
665,"鲸歌mooc40,""任丽宇星立"""
666,"熊香菜很酷,""任丽宇星立"""
667,"熊香菜很酷,""任丽宇星立"""
668,"mooc45338409950762381,""任丽宇星立"""
669,"mooc45338409950762381,""任丽宇星立"""
670,"霉霉mooc13,""任丽宇星立"""
671,"霉霉mooc13,""任丽宇星立"""
672,"mooc_Elena,""任丽宇星立"""
673,"Nicole_Chen,""任丽宇星立"""
674,"Nicole_Chen,""任丽宇星立"""
675,"mooc53544604505182178,""任丽宇星立"""
676,"mooc53544604505182178,""任丽宇星立"""
677,"周永华18947038366,""任丽宇星立"""
678,"周永华18947038366,""任丽宇星立"""
679,"妮妮ykt1470383393359,""任丽宇星立"""
680,"妮妮ykt1470383393359,""任丽宇星立"""
681,"申士杰1802111133金科,""任丽宇星立"""
682,"申士杰1802111133金科,""任丽宇星立"""
683,"mooc65477140221272491,""任丽宇星立"""
684,"mooc_Elena,""任丽宇星立"""
685,"mooc_Elena,""任丽宇星立"""
686,"黄佳丽MOOC5,""任丽宇星立"""
687,"黄佳丽MOOC5,""任丽宇星立"""
688,"糖不不甜,""任丽宇星立"""
689,"间歇性积极患者,""涂山苏苏mooc11"""
690,"小生名常安,""mooc53416110721115817"""
691,"小生名常安,""mooc53416110721115817"""
692,"间歇性积极患者,""mooc46546783977378115"""
693,"03徐子林,""maguozhen"""
694,"03徐子林,""maguozhen"""
695,"Polarismooc198,""maguozhen"""
696,"Polarismooc198,""maguozhen"""
697,"Polarismooc198,""maguozhen"""
698,"mooc48817686679170126,""maguozhen"""
699,"mooc48817686679170126,""maguozhen"""
700,"余欢123,""maguozhen"""
701,"余欢123,""maguozhen"""
702,"闹醒之春眠不觉晓,""maguozhen"""
703,"闹醒之春眠不觉晓,""maguozhen"""
704,"mooc53459366711595164,""maguozhen"""
705,"mooc53459366711595164,""maguozhen"""
706,"糖不不甜,""maguozhen"""
707,"糖不不甜,""maguozhen"""
708,"任丽宇星立,""maguozhen"""
709,"任丽宇星立,""maguozhen"""
710,"jasmineljing,""maguozhen"""
711,"nicegirl805,""Enjoltaire"""
712,"nicegirl805,""Enjoltaire"""
713,"闹醒之春眠不觉晓,""Enjoltaire"""
714,"闹醒之春眠不觉晓,""Enjoltaire"""
715,"mooc53807254150915875,""Enjoltaire"""
716,"mooc53807254150915875,""Enjoltaire"""
717,"wss吴思思,""Enjoltaire"""
718,"wss吴思思,""Enjoltaire"""
719,"王秀梅,""Enjoltaire"""
720,"王秀梅,""Enjoltaire"""
721,"廿六生,""Enjoltaire"""
722,"廿六生,""Enjoltaire"""
723,"马力英语Beata,""Enjoltaire"""
724,"马力英语Beata,""Enjoltaire"""
725,"g郭雪晴,""mooc46188440965558189"""
726,"g郭雪晴,""mooc46188440965558189"""
727,"Kamorous,""mooc46188440965558189"""
728,"Kamorous,""mooc46188440965558189"""
729,"Kamorous,""mooc46188440965558189"""
730,"HFU2015217306,""mooc46188440965558189"""
731,"HFU2015217306,""mooc46188440965558189"""
732,"野生厨子,""mooc46188440965558189"""
733,"tangyanli0327,""a方珺a"""
734,"tangyanli0327,""a方珺a"""
735,"chen1973m,""chen1973m"""
736,"chen1973m,""chen1973m"""
737,"睡不醒的笨猪mooc,""翱翔在思想波浪的十三爷"""
738,"睡不醒的笨猪mooc,""翱翔在思想波浪的十三爷"""
739,"Rootlesstree-,""翱翔在思想波浪的十三爷"""
740,"Rootlesstree-,""翱翔在思想波浪的十三爷"""
741,"wanblh,""翱翔在思想波浪的十三爷"""
742,"wanblh,""翱翔在思想波浪的十三爷"""
743,"sunnysmile1006,""翱翔在思想波浪的十三爷"""
744,"sunnysmile1006,""翱翔在思想波浪的十三爷"""
745,"IRISeeee,""翱翔在思想波浪的十三爷"""
746,"IRISeeee,""翱翔在思想波浪的十三爷"""
747,"pengmooc180,""翱翔在思想波浪的十三爷"""
748,"pengmooc180,""翱翔在思想波浪的十三爷"""
749,"BH17377155,""翱翔在思想波浪的十三爷"""
750,"BH17377155,""翱翔在思想波浪的十三爷"""
751,"dilidilibab_,""翱翔在思想波浪的十三爷"""
752,"茅仁龙,""翱翔在思想波浪的十三爷"""
753,"茅仁龙,""翱翔在思想波浪的十三爷"""
754,"花语岸,""翱翔在思想波浪的十三爷"""
755,"花语岸,""翱翔在思想波浪的十三爷"""
756,"神明mooc11,""翱翔在思想波浪的十三爷"""
757,"神明mooc11,""翱翔在思想波浪的十三爷"""
758,"Jusinbi,""翱翔在思想波浪的十三爷"""
759,"Jusinbi,""翱翔在思想波浪的十三爷"""
760,"selma12315,""翱翔在思想波浪的十三爷"""
761,"selma12315,""翱翔在思想波浪的十三爷"""
762,"小夕就是李秀婷,""翱翔在思想波浪的十三爷"""
763,"小夕就是李秀婷,""翱翔在思想波浪的十三爷"""
764,"Haley一,""翱翔在思想波浪的十三爷"""
765,"Haley一,""翱翔在思想波浪的十三爷"""
766,"k121499308109760,""翱翔在思想波浪的十三爷"""
767,"mooc49055995940420006,""翱翔在思想波浪的十三爷"""
768,"mooc49055995940420006,""翱翔在思想波浪的十三爷"""
769,"Verass00,""师保国"""
770,"Verass00,""师保国"""
771,"Verass00,""师保国"""
772,"Verass00,""师保国"""
773,"Verass00,""师保国"""
774,"Verass00,""师保国"""
775,"Demcinil,""师保国"""
776,"Demcinil,""师保国"""
777,"mooc87720118280251156,""师保国"""
778,"mooc87720118280251156,""师保国"""
779,"mooc1524757280367,""师保国"""
780,"mooc1524757280367,""师保国"""
781,"mooc1524757280367,""师保国"""
782,"moocuby,""师保国"""
783,"moocuby,""师保国"""
784,"moocuby,""师保国"""
785,"moocuby,""师保国"""
786,"moocuby,""师保国"""
787,"moocuby,""师保国"""
788,"王青青青青,""师保国"""
789,"王青青青青,""师保国"""
790,"云小净,""师保国"""
791,"云小净,""师保国"""
792,"mooc78725410628303220,""师保国"""
793,"mooc78725410628303220,""师保国"""
794,"mooc78725410628303220,""师保国"""
795,"mooc78725410628303220,""师保国"""
796,"mooc78725410628303220,""师保国"""
797,"mooc78725410628303220,""师保国"""
798,"mooc78725410628303220,""师保国"""
799,"谭茵珈,""师保国"""
800,"谭茵珈,""师保国"""
801,"谭茵珈,""师保国"""
802,"谭茵珈,""师保国"""
803,"NJUmooc2,""师保国"""
804,"NJUmooc2,""师保国"""
805,"mooc54261026034335420,""师保国"""
806,"mooc54261026034335420,""师保国"""
807,"mooc54261026034335420,""师保国"""
808,"西洲mooc124,""师保国"""
809,"西洲mooc124,""师保国"""
810,"诸神黄昏mooc14,""师保国"""
811,"诸神黄昏mooc14,""师保国"""
812,"诸神黄昏mooc14,""师保国"""
813,"诸神黄昏mooc14,""师保国"""
814,"lizhongxinga,""师保国"""
815,"lizhongxinga,""师保国"""
816,"星照红枫,""师保国"""
817,"星照红枫,""师保国"""
818,"吴山点点不愁,""师保国"""
819,"吴山点点不愁,""师保国"""
820,"吴山点点不愁,""师保国"""
821,"mooc78517046373696574,""师保国"""
822,"mooc78517046373696574,""师保国"""
823,"奉之浔,""师保国"""
824,"奉之浔,""师保国"""
825,"mooc18140518503927041,""师保国"""
826,"mooc18140518503927041,""师保国"""
827,"mooc54340907579962249,""师保国"""
828,"mooc54340907579962249,""师保国"""
829,"jasmineljing,""师保国"""
830,"jasmineljing,""师保国"""
831,"jasmineljing,""师保国"""
832,"深泓的小涡,""师保国"""
833,"深泓的小涡,""师保国"""
834,"诸神黄昏mooc14,""师保国"""
835,"诸神黄昏mooc14,""师保国"""
836,"诸神黄昏mooc14,""师保国"""
837,"江畔何人初见月mooc12,""师保国"""
838,"江畔何人初见月mooc12,""师保国"""
839,"江畔何人初见月mooc12,""师保国"""
840,"匿名用户0,""师保国"""
841,"匿名用户0,""师保国"""
842,"匿名用户0,""师保国"""
843,"匿名用户0,""师保国"""
844,"mooc78116331767728861,""师保国"""
845,"mooc78116331767728861,""师保国"""
846,"mooc78116331767728861,""师保国"""
847,"mooc78116331767728861,""师保国"""
848,"江畔何人初见月mooc12,""师保国"""
849,"江畔何人初见月mooc12,""师保国"""
850,"16243210,""师保国"""
851,"16243210,""师保国"""
852,"蜀敏,""师保国"""
853,"蜀敏,""师保国"""
854,"zhangzhishan,""师保国"""
855,"zhangzhishan,""师保国"""
856,"mooc54440532680896277,""师保国"""
857,"mooc54440532680896277,""师保国"""
858,"mooc54440532680896277,""师保国"""
859,"番邦,""师保国"""
860,"番邦,""师保国"""
861,"番邦,""师保国"""
862,"zhangzhishan,""师保国"""
863,"zhangzhishan,""师保国"""
864,"zhangzhishan,""师保国"""
865,"mooc78116331767728861,""师保国"""
866,"mooc78116331767728861,""师保国"""
867,"冰雪心mooc3,""师保国"""
868,"冰雪心mooc3,""师保国"""
869,"冰雪心mooc3,""师保国"""
870,"陌mooc788,""师保国"""
871,"陌mooc788,""师保国"""
872,"陌mooc788,""师保国"""
873,"陌mooc788,""师保国"""
874,"睡不醒的笨猪mooc,""师保国"""
875,"睡不醒的笨猪mooc,""师保国"""
876,"mooc1489380006142,""师保国"""
877,"mooc1489380006142,""师保国"""
878,"mooc1489380006142,""师保国"""
879,"mooc1489380006142,""师保国"""
880,"蜀敏,""师保国"""
881,"蜀敏,""师保国"""
882,"栗子姐姐mooc2,""师保国"""
883,"栗子姐姐mooc2,""师保国"""
884,"凌霜子,""师保国"""
885,"凌霜子,""师保国"""
886,"03徐子林,""师保国"""
887,"03徐子林,""师保国"""
888,"mooc72672294982087899,""师保国"""
889,"mooc49570075588840835,""师保国"""
890,"mooc49570075588840835,""师保国"""
891,"mooc49570075588840835,""师保国"""
892,"mooc45338409950762381,""师保国"""
893,"mooc45338409950762381,""师保国"""
894,"宁知于素,""师保国"""
895,"宁知于素,""师保国"""
896,"花灯树下,""师保国"""
897,"花灯树下,""师保国"""
898,"宁知于素,""师保国"""
899,"宁知于素,""师保国"""
900,"宁知于素,""师保国"""
901,"宁知于素,""师保国"""
902,"宁知于素,""师保国"""
903,"宁知于素,""师保国"""
904,"于春龙13365427636,""师保国"""
905,"于春龙13365427636,""师保国"""
906,"子弦z,""师保国"""
907,"子弦z,""师保国"""
908,"Veramooc135,""师保国"""
909,"Veramooc135,""师保国"""
910,"首师大-夏光隆,""师保国"""
911,"首师大-夏光隆,""师保国"""
912,"首师大-夏光隆,""师保国"""
913,"首师大-夏光隆,""师保国"""
914,"首师大-夏光隆,""师保国"""
915,"番邦,""师保国"""
916,"番邦,""师保国"""
917,"tangyanli0327,""师保国"""
918,"tangyanli0327,""师保国"""
919,"kixin1208,""师保国"""
920,"kixin1208,""师保国"""
921,"mooc73968237879087024,""师保国"""
922,"mooc73968237879087024,""师保国"""
923,"任丽宇星立,""师保国"""
924,"任丽宇星立,""师保国"""
925,"任丽宇星立,""师保国"""
926,"任丽宇星立,""师保国"""
927,"晨梦细雨,""师保国"""
928,"晨梦细雨,""师保国"""
929,"星般闪烁,""师保国"""
930,"星般闪烁,""师保国"""
931,"成亿爱心天使,""师保国"""
932,"成亿爱心天使,""师保国"""
933,"小兔软糖,""师保国"""
934,"晕染-,""师保国"""
935,"晕染-,""师保国"""
936,"王青青青青,""师保国"""
937,"王青青青青,""师保国"""
938,"睡不醒的笨猪mooc,""师保国"""
939,"睡不醒的笨猪mooc,""师保国"""
940,"Lily-left,""师保国"""
941,"Lily-left,""师保国"""
942,"Playmakermooc1,""师保国"""
943,"Playmakermooc1,""师保国"""
944,"挖矿静女,""师保国"""
945,"挖矿静女,""师保国"""
946,"efe,""师保国"""
947,"efe,""师保国"""
948,"efe,""师保国"""
949,"e15,""师保国"""
950,"e15,""师保国"""
951,"e15,""师保国"""
952,"e15,""师保国"""
953,"e15,""师保国"""
954,"w0820,""师保国"""
955,"w0820,""师保国"""
956,"我脑子有病,""师保国"""
957,"我脑子有病,""师保国"""
958,"我脑子有病,""师保国"""
959,"我脑子有病,""师保国"""
960,"我脑子有病,""师保国"""
961,"我脑子有病,""师保国"""
962,"我脑子有病,""师保国"""
963,"可口可乐mooc82,""师保国"""
964,"旺逍遥mooc,""师保国"""
965,"旺逍遥mooc,""师保国"""
966,"Polarismooc198,""师保国"""
967,"Polarismooc198,""师保国"""
968,"mooc49851299986336783,""师保国"""
969,"mooc49851299986336783,""师保国"""
970,"mooc49851299986336783,""师保国"""
971,"mooc49851299986336783,""师保国"""
972,"mooc49851299986336783,""师保国"""
973,"mooc49851299986336783,""师保国"""
974,"mooc49851299986336783,""师保国"""
975,"mooc49851299986336783,""师保国"""
976,"mooc49851299986336783,""师保国"""
977,"mooc49851299986336783,""师保国"""
978,"mooc49851299986336783,""师保国"""
979,"mooc49851299986336783,""师保国"""
980,"mooc49851299986336783,""师保国"""
981,"mooc49851299986336783,""师保国"""
982,"mooc49851299986336783,""师保国"""
983,"mooc49851299986336783,""师保国"""
984,"Polarismooc198,""师保国"""
985,"Polarismooc198,""师保国"""
986,"mooc49851299986336783,""师保国"""
987,"mooc49851299986336783,""师保国"""
988,"mooc49851299986336783,""师保国"""
989,"mooc49851299986336783,""师保国"""
990,"mooc49851299986336783,""师保国"""
991,"mooc49851299986336783,""师保国"""
992,"mooc49851299986336783,""师保国"""
993,"Polarismooc198,""师保国"""
994,"凌晨四点的学生,""师保国"""
995,"凌晨四点的学生,""师保国"""
996,"凌晨四点的学生,""师保国"""
997,"凌晨四点的学生,""师保国"""
998,"mooc54261517856454685,""师保国"""
999,"mooc54261517856454685,""师保国"""
1000,"挖矿静女,""师保国"""
1001,"挖矿静女,""师保国"""
1002,"mooc22825556064905907,""师保国"""
1003,"mooc22825556064905907,""师保国"""
1004,"mooc22825556064905907,""师保国"""
1005,"mooc22825556064905907,""师保国"""
1006,"mooc22825556064905907,""师保国"""
1007,"mooc22825556064905907,""师保国"""
1008,"mooc22825556064905907,""师保国"""
1009,"mooc22825556064905907,""师保国"""
1010,"mooc22825556064905907,""师保国"""
1011,"mooc55533542773398888,""师保国"""
1012,"mooc55533542773398888,""师保国"""
1013,"mooc49570075588840835,""师保国"""
1014,"mooc49570075588840835,""师保国"""
1015,"傻白mooc5,""师保国"""
1016,"傻白mooc5,""师保国"""
1017,"mooc54260848567588063,""师保国"""
1018,"mooc54260848567588063,""师保国"""
1019,"mooc45338409950762381,""师保国"""
1020,"mooc45338409950762381,""师保国"""
1021,"mooc45338409950762381,""师保国"""
1022,"1510750444,""师保国"""
1023,"1510750444,""师保国"""
1024,"mooc87720118280251156,""师保国"""
1025,"mooc87720118280251156,""师保国"""
1026,"知不然,""师保国"""
1027,"知不然,""师保国"""
1028,"知不然,""师保国"""
1029,"知不然,""师保国"""
1030,"知不然,""师保国"""
1031,"知不然,""师保国"""
1032,"子弦z,""师保国"""
1033,"子弦z,""师保国"""
1034,"子弦z,""师保国"""
1035,"子弦z,""师保国"""
1036,"时光依旧mooc18,""师保国"""
1037,"时光依旧mooc18,""师保国"""
1038,"王秀梅,""师保国"""
1039,"杜鸣雨,""师保国"""
1040,"杜鸣雨,""师保国"""
1041,"杜鸣雨,""师保国"""
1042,"陌mooc788,""师保国"""
1043,"陌mooc788,""师保国"""
1044,"陌mooc788,""师保国"""
1045,"首师大-夏光隆,""师保国"""
1046,"首师大-夏光隆,""师保国"""
1047,"首师大-夏光隆,""师保国"""
1048,"首师大-夏光隆,""师保国"""
1049,"mooc50098419834764652,""师保国"""
1050,"mooc50098419834764652,""师保国"""
1051,"mooc50098419834764652,""师保国"""
1052,"蝈蝈_TONY,""师保国"""
1053,"蝈蝈_TONY,""师保国"""
1054,"ykt1508201715978,""师保国"""
1055,"ykt1508201715978,""师保国"""
1056,"ykt1508201715978,""师保国"""
1057,"ykt1508201715978,""师保国"""
1058,"ykt1508201715978,""师保国"""
1059,"ykt1508201715978,""师保国"""
1060,"mooc53877562740155811,""师保国"""
1061,"mooc53877562740155811,""师保国"""
1062,"小妍1978,""师保国"""
1063,"小妍1978,""师保国"""
1064,"杜王町一般住民,""师保国"""
1065,"杜王町一般住民,""师保国"""
1066,"光伏171班17062130136高道霖,""师保国"""
1067,"光伏171班17062130136高道霖,""师保国"""
1068,"mooc55467713776421974,""师保国"""
1069,"MindyWho,""师保国"""
1070,"MindyWho,""师保国"""
1071,"Joyeshea,""师保国"""
1072,"Joyeshea,""师保国"""
1073,"长江大学-郭兴,""师保国"""
1074,"长江大学-郭兴,""师保国"""
1075,"kooike哈特,""师保国"""
1076,"kooike哈特,""师保国"""
1077,"魔方脸谱,""师保国"""
1078,"魔方脸谱,""师保国"""
1079,"kami喜欢卡米亚,""师保国"""
1080,"kami喜欢卡米亚,""师保国"""
1081,"kami喜欢卡米亚,""师保国"""
1082,"chatterminator,""师保国"""
1083,"chatterminator,""师保国"""
1084,"私空,""师保国"""
1085,"私空,""师保国"""
1086,"又冷又明亮ykt1545453264915,""师保国"""
1087,"又冷又明亮ykt1545453264915,""师保国"""
1088,"g郭雪晴,""师保国"""
1089,"g郭雪晴,""师保国"""
1090,"chen1973m,""师保国"""
1091,"chen1973m,""师保国"""
1092,"mn778253868163com,""师保国"""
1093,"mn778253868163com,""师保国"""
1094,"mn778253868163com,""师保国"""
1095,"mn778253868163com,""师保国"""
1096,"mn778253868163com,""师保国"""
1097,"褚蕊物联174班17062030418,""师保国"""
1098,"褚蕊物联174班17062030418,""师保国"""
1099,"yzu201805615,""师保国"""
1100,"yzu201805615,""师保国"""
1101,"yzu201805615,""师保国"""
1102,"yzu201805615,""师保国"""
1103,"yzu201805615,""师保国"""
1104,"yzu201805615,""师保国"""
1105,"yzu201805615,""师保国"""
1106,"yzu201805615,""师保国"""
1107,"332655840,""师保国"""
1108,"332655840,""师保国"""
1109,"物联174班17062030444,""师保国"""
1110,"物联174班17062030444,""师保国"""
1111,"物联174班17062030444,""师保国"""
1112,"魏以琳,""师保国"""
1113,"魏以琳,""师保国"""
1114,"hwbBOBO,""师保国"""
1115,"hwbBOBO,""师保国"""
1116,"mooc87720118280251156,""师保国"""
1117,"mooc87720118280251156,""师保国"""
1118,"淑月宝宝,""师保国"""
1119,"淑月宝宝,""师保国"""
1120,"淑月宝宝,""师保国"""
1121,"mooc87720118280251156,""师保国"""
1122,"yzu201806723,""师保国"""
1123,"yzu201806723,""师保国"""
1124,"yzu201806723,""师保国"""
1125,"越过山丘mooc43,""师保国"""
1126,"越过山丘mooc43,""师保国"""
1127,"yzu201806738,""师保国"""
1128,"yzu201806738,""师保国"""
1129,"yzu201805599,""师保国"""
1130,"yzu201805599,""师保国"""
1131,"yzu201805599,""师保国"""
1132,"yzu201805599,""师保国"""
1133,"mooc18140518503927041,""师保国"""
1134,"mooc18140518503927041,""师保国"""
1135,"yzu201805599,""师保国"""
1136,"yzu201805599,""师保国"""
1137,"yzu201805599,""师保国"""
1138,"yzu201805599,""师保国"""
1139,"mooc18140518503927041,""师保国"""
1140,"mooc18140518503927041,""师保国"""
1141,"mooc18140518503927041,""师保国"""
1142,"mooc18140518503927041,""师保国"""
1143,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1144,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1145,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1146,"拾玖捌柒陆伍肆叁贰壹,""师保国"""
1147,"熊香菜很酷,""师保国"""
1148,"熊香菜很酷,""师保国"""
1149,"g郭雪晴,""师保国"""
1150,"g郭雪晴,""师保国"""
1151,"mooc67810059491865270,""师保国"""
1152,"mooc67810059491865270,""师保国"""
1153,"mooc67810059491865270,""师保国"""
1154,"mooc67810059491865270,""师保国"""
1155,"mooc67810059491865270,""师保国"""
1156,"mooc67810059491865270,""师保国"""
1157,"mooc67810059491865270,""师保国"""
1158,"kami喜欢卡米亚,""师保国"""
1159,"mooc67810059491865270,""师保国"""
1160,"mooc67810059491865270,""师保国"""
1161,"mooc72672294982087899,""师保国"""
1162,"mooc72672294982087899,""师保国"""
1163,"mooc72672294982087899,""师保国"""
1164,"mooc72672294982087899,""师保国"""
1165,"mooc72672294982087899,""师保国"""
1166,"mooc72672294982087899,""师保国"""
1167,"wss吴思思,""师保国"""
1168,"wss吴思思,""师保国"""
1169,"mooc72672294982087899,""师保国"""
1170,"yzu201805599,""师保国"""
1171,"yzu201805599,""师保国"""
1172,"yzu201805599,""师保国"""
1173,"yzu201805599,""师保国"""
1174,"99就88,""师保国"""
1175,"99就88,""师保国"""
1176,"99就88,""师保国"""
1177,"mooc21515107537950690,""师保国"""
1178,"mooc21515107537950690,""师保国"""
1179,"mooc1475346736964,""师保国"""
1180,"mooc1475346736964,""师保国"""
1181,"mooc88492279238491340,""师保国"""
1182,"mooc88492279238491340,""师保国"""
1183,"光伏171班17062130136高道霖,""师保国"""
1184,"光伏171班17062130136高道霖,""师保国"""
1185,"mooc87720118280251156,""师保国"""
1186,"mooc87720118280251156,""师保国"""
1187,"GB-国宝,""师保国"""
1188,"Demcinil,""师保国"""
1189,"Demcinil,""师保国"""
1190,"Demcinil,""师保国"""
1191,"mooc78725410628303220,""师保国"""
1192,"mooc78725410628303220,""师保国"""
1193,"谭茵珈,""师保国"""
1194,"谭茵珈,""师保国"""
1195,"谭茵珈,""师保国"""
1196,"谭茵珈,""师保国"""
1197,"谭茵珈,""师保国"""
1198,"谭茵珈,""师保国"""
1199,"谭茵珈,""师保国"""
1200,"星照红枫,""师保国"""
1201,"星照红枫,""师保国"""
1202,"吴山点点不愁,""师保国"""
1203,"mooc78517046373696574,""师保国"""
1204,"mooc78517046373696574,""师保国"""
1205,"mooc78517046373696574,""师保国"""
1206,"奉之浔,""师保国"""
1207,"奉之浔,""师保国"""
1208,"奉之浔,""师保国"""
1209,"奉之浔,""师保国"""
1210,"奉之浔,""师保国"""
1211,"奉之浔,""师保国"""
1212,"mooc78517046373696574,""师保国"""
1213,"mooc78517046373696574,""师保国"""
1214,"梁言mooc3,""师保国"""
1215,"梁言mooc3,""师保国"""
1216,"袁靖喆,""师保国"""
1217,"袁靖喆,""师保国"""
1218,"聊城二中段凯,""师保国"""
1219,"聊城二中段凯,""师保国"""
1220,"jasmineljing,""师保国"""
1221,"jasmineljing,""师保国"""
1222,"332655840,""师保国"""
1223,"332655840,""师保国"""
1224,"匿名用户0,""师保国"""
1225,"匿名用户0,""师保国"""
1226,"匿名用户0,""师保国"""
1227,"匿名用户0,""师保国"""
1228,"匿名用户0,""师保国"""
1229,"匿名用户0,""师保国"""
1230,"匿名用户0,""师保国"""
1231,"mooc78116331767728861,""师保国"""
1232,"mooc78116331767728861,""师保国"""
1233,"zhangzhishan,""师保国"""
1234,"zhangzhishan,""师保国"""
1235,"冰雪心mooc3,""师保国"""
1236,"冰雪心mooc3,""师保国"""
1237,"冰雪心mooc3,""师保国"""
1238,"冰雪心mooc3,""师保国"""
1239,"陌mooc788,""师保国"""
1240,"陌mooc788,""师保国"""
1241,"陌mooc788,""师保国"""
1242,"03徐子林,""师保国"""
1243,"03徐子林,""师保国"""
1244,"披镣痛饮向左使,""师保国"""
1245,"披镣痛饮向左使,""师保国"""
1246,"披镣痛饮向左使,""师保国"""
1247,"披镣痛饮向左使,""师保国"""
1248,"mooc49570075588840835,""师保国"""
1249,"mooc49570075588840835,""师保国"""
1250,"傻白mooc5,""师保国"""
1251,"傻白mooc5,""师保国"""
1252,"傻白mooc5,""师保国"""
1253,"傻白mooc5,""师保国"""
1254,"宁知于素,""师保国"""
1255,"宁知于素,""师保国"""
1256,"宁知于素,""师保国"""
1257,"宁知于素,""师保国"""
1258,"宁知于素,""师保国"""
1259,"宁知于素,""师保国"""
1260,"宁知于素,""师保国"""
1261,"宁知于素,""师保国"""
1262,"宁知于素,""师保国"""
1263,"子弦z,""师保国"""
1264,"子弦z,""师保国"""
1265,"首师大-夏光隆,""师保国"""
1266,"首师大-夏光隆,""师保国"""
1267,"首师大-夏光隆,""师保国"""
1268,"首师大-夏光隆,""师保国"""
1269,"首师大-夏光隆,""师保国"""
1270,"首师大-夏光隆,""师保国"""
1271,"傻白mooc5,""师保国"""
1272,"傻白mooc5,""师保国"""
1273,"傻白mooc5,""师保国"""
1274,"傻白mooc5,""师保国"""
1275,"傻白mooc5,""师保国"""
1276,"番邦,""师保国"""
1277,"番邦,""师保国"""
1278,"番邦,""师保国"""
1279,"番邦,""师保国"""
1280,"Verass00,""师保国"""
1281,"Verass00,""师保国"""
1282,"Verass00,""师保国"""
1283,"Verass00,""师保国"""
1284,"Verass00,""师保国"""
1285,"Verass00,""师保国"""
1286,"Verass00,""师保国"""
1287,"鲨子,""师保国"""
1288,"鲨子,""师保国"""
1289,"深泓的小涡,""师保国"""
1290,"深泓的小涡,""师保国"""
1291,"MindyWho,""师保国"""
1292,"MindyWho,""师保国"""
1293,"我脑子有病,""师保国"""
1294,"我脑子有病,""师保国"""
1295,"Jykt1505716757689,""师保国"""
1296,"Jykt1505716757689,""师保国"""
1297,"晕染-,""师保国"""
1298,"晕染-,""师保国"""
1299,"花灯树下,""师保国"""
1300,"花灯树下,""师保国"""
1301,"efe,""师保国"""
1302,"efe,""师保国"""
