,0
668,"我想吃辣翅,""师保国"""
669,"我想吃辣翅,""师保国"""
670,"王艳敏1,""师保国"""
671,"王艳敏1,""师保国"""
672,"师保国,""少年明澈如昨"""
673,"A温鹏辉,""不就那么个人吗"""
674,"A温鹏辉,""不就那么个人吗"""
675,"王艳敏1,""不就那么个人吗"""
676,"A温鹏辉,""衡阳师范学院1段玮杰18260114"""
677,"师保国,""中二系滴话唠"""
678,"pyrie,""师保国"""
679,"pyrie,""师保国"""
680,"eleven在大连,""师保国"""
681,"eleven在大连,""师保国"""
682,"XUPTwlgl180204,""师保国"""
683,"XUPTwlgl180204,""师保国"""
684,"m13510907285蔡文静,""师保国"""
685,"m13510907285蔡文静,""师保国"""
686,"快乐学清醒的活,""师保国"""
687,"快乐学清醒的活,""师保国"""
688,"我是王娇娇,""师保国"""
689,"我是王娇娇,""师保国"""
690,"小兔子乖乖呢,""师保国"""
691,"小兔子乖乖呢,""师保国"""
692,"许锤锤,""师保国"""
693,"小珞先生,""师保国"""
694,"小珞先生,""师保国"""
695,"不就那么个人吗,""师保国"""
696,"不就那么个人吗,""师保国"""
697,"骆鹏鹏,""师保国"""
698,"骆鹏鹏,""师保国"""
699,"栖迟mooc76,""师保国"""
700,"栖迟mooc76,""师保国"""
701,"王艳敏1,""师保国"""
702,"王艳敏1,""师保国"""
703,"dearlq85,""师保国"""
704,"dearlq85,""师保国"""
705,"赵祖琴,""师保国"""
706,"赵祖琴,""师保国"""
707,"师保国,""江苏第二师范学院彭彦彦1741010042"""
708,"师保国,""江苏第二师范学院彭彦彦1741010042"""
709,"少年明澈如昨,""不就那么个人吗"""
710,"少年明澈如昨,""不就那么个人吗"""
711,"师保国,""衡阳师范学院1段玮杰18260114"""
712,"王艳敏1,""Curtain2001"""
713,"王艳敏1,""Curtain2001"""
714,"Curtain2001,""Curtain2001"""
715,"Curtain2001,""Curtain2001"""
716,"XUPTwlgl180204,""栖迟mooc76"""
717,"XUPTwlgl180204,""栖迟mooc76"""
718,"十月mooc563,""栖迟mooc76"""
719,"十月mooc563,""栖迟mooc76"""
720,"师保国,""栖迟mooc76"""
721,"师保国,""修身养性S"""
722,"间歇性积极患者,""梓华mooc"""
723,"间歇性积极患者,""梓华mooc"""
724,"李仕兴,""梓华mooc"""
725,"XUPTwlgl180204,""梓华mooc"""
726,"XUPTwlgl180204,""梓华mooc"""
727,"郑确,""梓华mooc"""
728,"郑确,""梓华mooc"""
729,"LYUN2018128108,""梓华mooc"""
730,"pyrie,""师保国"""
731,"pyrie,""师保国"""
732,"eleven在大连,""师保国"""
733,"eleven在大连,""师保国"""
734,"eleven在大连,""师保国"""
735,"小琴子ykt1463928893621,""师保国"""
736,"小琴子ykt1463928893621,""师保国"""
737,"小琴子ykt1463928893621,""师保国"""
738,"LYUN2018113131,""师保国"""
739,"LYUN2018113131,""师保国"""
740,"mooc48701783695226505,""师保国"""
741,"mooc48701783695226505,""师保国"""
742,"快乐学清醒的活,""师保国"""
743,"快乐学清醒的活,""师保国"""
744,"郑确,""师保国"""
745,"mooc48701783695226505,""师保国"""
746,"mooc48701783695226505,""师保国"""
747,"一茹继王一,""师保国"""
748,"一茹继王一,""师保国"""
749,"我想吃辣翅,""师保国"""
750,"我想吃辣翅,""师保国"""
751,"小珞先生,""师保国"""
752,"小珞先生,""师保国"""
753,"栖迟mooc76,""师保国"""
754,"栖迟mooc76,""师保国"""
755,"王艳敏1,""师保国"""
756,"王艳敏1,""师保国"""
757,"王艳敏1,""师保国"""
758,"dearlq85,""师保国"""
759,"dearlq85,""师保国"""
760,"不就那么个人吗,""师保国"""
761,"不就那么个人吗,""师保国"""
762,"胖胖金YY,""师保国"""
763,"胖胖金YY,""师保国"""
764,"和糖糖一起上学,""师保国"""
765,"和糖糖一起上学,""师保国"""
766,"么么mooc103,""师保国"""
767,"么么mooc103,""师保国"""
768,"mooc15179250964032011,""师保国"""
769,"mooc15179250964032011,""师保国"""
770,"mooc83728548676651670,""师保国"""
771,"mooc83728548676651670,""师保国"""
772,"小珞先生,""师保国"""
773,"小珞先生,""师保国"""
774,"羽羽玉玉,""师保国"""
775,"李仕兴,""师保国"""
776,"李仕兴,""师保国"""
777,"正版鸽子精,""师保国"""
778,"正版鸽子精,""师保国"""
779,"萱麻麻07,""师保国"""
780,"萱麻麻07,""师保国"""
781,"修身养性S,""师保国"""
782,"修身养性S,""师保国"""
783,"藍河,""师保国"""
784,"藍河,""师保国"""
785,"玲玲SZU,""师保国"""
786,"玲玲SZU,""师保国"""
787,"黄念慈zzz,""镜子里的陌生人mooc"""
788,"黄念慈zzz,""镜子里的陌生人mooc"""
789,"A温鹏辉,""镜子里的陌生人mooc"""
790,"A温鹏辉,""镜子里的陌生人mooc"""
791,"小珞先生,""镜子里的陌生人mooc"""
792,"小珞先生,""镜子里的陌生人mooc"""
793,"骆鹏鹏,""镜子里的陌生人mooc"""
794,"骆鹏鹏,""镜子里的陌生人mooc"""
795,"工商热衣拉,""镜子里的陌生人mooc"""
796,"工商热衣拉,""镜子里的陌生人mooc"""
797,"王艳敏1,""镜子里的陌生人mooc"""
798,"王艳敏1,""镜子里的陌生人mooc"""
799,"caas冉木木,""镜子里的陌生人mooc"""
800,"caas冉木木,""镜子里的陌生人mooc"""
801,"Antennak1267878282992989499,""镜子里的陌生人mooc"""
802,"Wal鯨魚至冲,""镜子里的陌生人mooc"""
803,"Wal鯨魚至冲,""镜子里的陌生人mooc"""
804,"师保国,""镜子里的陌生人mooc"""
805,"师保国,""镜子里的陌生人mooc"""
806,"LP2020萍,""镜子里的陌生人mooc"""
807,"LP2020萍,""镜子里的陌生人mooc"""
808,"mooc74900009174169996,mooc74900009174169996"
809,"间歇性积极患者,gwo"
810,"eleven在大连,间歇性积极患者"
811,"shehur,间歇性积极患者"
812,"北雪mooc11584574420308,ykt1503922956125"
813,"间歇性积极患者,快乐学清醒的活"
814,"shehur,芝士莓莓z"
815,"心理181马小彤,师保国"
816,"心理181马小彤,师保国"
817,"LYUN2018113131,快乐学清醒的活"
818,"shehur,快乐学清醒的活"
819,"栖迟mooc76,eleven在大连"
820,"冯源cocopineapple,师保国"
821,"心理181宋雯茹,shehur"
822,"许锤锤,shehur"
823,"许锤锤,shehur"
824,"2022级的华师小张,LYUN2018113139"
825,"2022级的华师小张,LYUN2018113139"
826,"2022级的华师小张,LYUN2018113139"
827,"2022级的华师小张,LYUN2018113139"
828,"acepopo,张翼州"
829,"我是王娇娇,JMU201821072040邱嬉玲"
830,"acepopo,zjjliuxianrui"
831,"acepopo,mooc79134440791594046"
832,"acepopo,高卫华xxz"
833,"acepopo,mooc15291969795997994"
834,"岑雯,18心理师1班16郑漩青-英语班18教科3_43"
835,"岑雯,mooc55370536055744142"
836,"我是王娇娇,Iamsunla"
837,"acepopo,琹桽嬿"
838,"k1264063416659079324,琹桽嬿"
839,"工程管理1701B张淑萍,啊啊啊mooc11581918066856"
840,"19工商4李玉娇,师保国"
841,"王艳敏1,师保国"
842,"不就那么个人吗,王艳敏1"
843,"中二系滴话唠,师保国"
844,"快乐学清醒的活,骆鹏鹏"
845,"dearlq85,骆鹏鹏"
846,"不就那么个人吗,少年明澈如昨"
847,"师保国,Curtain2001"
848,"快乐学清醒的活,小珞先生"
849,"k1264063416659079324,黄念慈zzz"
850,"黄念慈zzz,黄念慈zzz"
851,"黄念慈zzz,黄念慈zzz"
852,"玫子33,师保国"
